Gene,RelationName,To
NF1,controls-expression-of,ECI1
NF1,controls-expression-of,EDN1
NF1,controls-expression-of,EFCAB3
NF1,controls-expression-of,EFNB1
NF1,controls-expression-of,EGR2
NF1,controls-expression-of,EHF
NF1,controls-expression-of,EIF1AD
NF1,controls-expression-of,EIF2A
NF1,controls-expression-of,EIF4EBP3
NF1,controls-expression-of,EIF4ENIF1
NF1,controls-expression-of,EIF4G1
NF1,controls-expression-of,EIF4G2
NF1,controls-expression-of,ELF4
NF1,controls-expression-of,ELP5
NF1,controls-expression-of,EMCN
NF1,controls-expression-of,EMILIN1
NF1,controls-expression-of,EMP1
NF1,controls-expression-of,ENO3
NF1,controls-expression-of,ENPP1
NF1,controls-expression-of,ENPP2
NF1,controls-expression-of,EP300
NF1,controls-expression-of,EPHA3
NF1,controls-expression-of,EPHA5
NF1,controls-expression-of,EPHA7
NF1,controls-expression-of,EPHB2
NF1,controls-expression-of,ERBB2
NF1,controls-expression-of,ERF
NF1,controls-expression-of,ERG
NF1,controls-expression-of,ESAM
NF1,controls-expression-of,ESM1
NF1,controls-expression-of,ESR1
NF1,controls-expression-of,ESRP1
NF1,controls-expression-of,ESRRG
NF1,controls-expression-of,ETV3
NF1,controls-expression-of,ETV4
NF1,controls-expression-of,ETV5
NF1,controls-expression-of,EVA1C
NF1,controls-expression-of,EXOC6
NF1,controls-expression-of,EXOSC2
NF1,controls-expression-of,EXTL3
NF1,controls-expression-of,FABP3
NF1,controls-expression-of,FAM107B
NF1,controls-expression-of,FAM110D
NF1,controls-expression-of,FAM120C
NF1,controls-expression-of,FAM124A
NF1,controls-expression-of,FAM133A
NF1,controls-expression-of,FAM13B
NF1,controls-expression-of,FAM180A
NF1,controls-expression-of,FAM193A
NF1,controls-expression-of,FAM193B
NF1,controls-expression-of,FAM53B
NF1,controls-expression-of,FAM71F1
NF1,controls-expression-of,FAM91A1
NF1,controls-expression-of,FAP
NF1,controls-expression-of,FBLIM1
NF1,controls-expression-of,FBLN2
NF1,controls-expression-of,FBRS
NF1,controls-expression-of,FBXL20
NF1,controls-expression-of,FER1L6-AS1
NF1,controls-expression-of,FERD3L
NF1,controls-expression-of,FEZF2
NF1,controls-expression-of,FGF11
NF1,controls-expression-of,FGF17
NF1,controls-expression-of,FGF21
NF1,controls-expression-of,FGF4
NF1,controls-expression-of,FHOD1
NF1,controls-expression-of,FLRT1
NF1,controls-expression-of,FLRT3
NF1,controls-expression-of,FLT4
NF1,controls-expression-of,FMNL1
NF1,controls-expression-of,FMOD
NF1,controls-expression-of,FOXA2
NF1,controls-expression-of,FOXI2
NF1,controls-expression-of,FOXN3
NF1,controls-expression-of,FOXP2
NF1,controls-expression-of,FRMD5
NF1,controls-expression-of,FRS2
NF1,controls-expression-of,FTSJ3
NF1,controls-expression-of,FUT7
NF1,controls-expression-of,FZD4
NF1,controls-expression-of,G3BP2
NF1,controls-expression-of,GAB2
NF1,controls-expression-of,GABBR2
NF1,controls-expression-of,GABRA6
NF1,controls-expression-of,GADD45A
NF1,controls-expression-of,GBA2
NF1,controls-expression-of,GCM1
NF1,controls-expression-of,GCNT2
NF1,controls-expression-of,GDAP1L1
NF1,controls-expression-of,GDF1
NF1,controls-expression-of,GDPD2
NF1,controls-expression-of,GDPD5
NF1,controls-expression-of,GFAP
NF1,controls-expression-of,GHR
NF1,controls-expression-of,GIF
NF1,controls-expression-of,GIP
NF1,controls-expression-of,GJA1
NF1,controls-expression-of,GJA3
NF1,controls-expression-of,GJB6
NF1,controls-expression-of,GLS
NF1,controls-expression-of,GMPPB
NF1,controls-expression-of,GNAO1
NF1,controls-expression-of,GNAT2
